issue_id,category,status,source_file,line,old_number_or_claim,reason,replacement_or_required_action,evidence_new,source_sha256,source_snapshot
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt/main_pt.tex,370,"O schedule do indicador GHH n\~ao implica oposi\c{c}\~ao a redu\c{c}\~oes da jornada. Ele mostra que, sob a calibra\c{c}\~ao representativa do modelo, a margem que eleva esse indicador est\'a entre 41 e 42 horas, n\~ao em 36. O schedule tamb\'em separa a perda de produto sob produtividade fixa, o ganho de produtividade que compensaria essa perda e o diagn\'ostico de consumo-lazer. Esses objetos n\~ao se movem juntos. A regi\~ao em que o indicador sobe \'e mais estreita do que a regi\~ao neutra em produto.","Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
DECOMPOSITION,Decomposição do produto,revisao_exigida,paper/arxiv_submission_main_pt/main_pt.tex,372,"Custos de ajuste e informalidade diferem entre tamanhos de firma e setores, produzindo incid\^encia heterog\^enea da reforma. Firmas pequenas ($\leq 49$ empregados) requerem um ganho de PTF maior do que firmas grandes, refletindo cunhas de formaliza\c{c}\~ao maiores e informalidade de base mais alta. Aplicar o arcabou\c{c}o nacional separadamente a tr\^es setores amplos com par\^ametros setoriais da PNAD entrega um $A_{\text{req}}$ por setor de $1{,}3$ a $1{,}8\%$ para a alternativa de 40 horas e $6{,}91$ a $8{,}05\%$ para o endpoint de 36 horas sob penalidade bilateral. A informalidade sobe em todos os setores no endpoint de 36 horas. Esses s\~ao contrafactuais de equil\'ibrio parcial setor a setor, n\~ao uma an\'alise de incid\^encia insumo-produto. O $A_{\text{req}}$ da ind\'ustria supera ligeiramente o da agricultura porque o moderado $\eta_I=0{,}40$ combinado \`a base formal maior da ind\'ustria amortece o gap mec\^anico entre os dois setores. Os servi\c{c}os concentram a maior parte da perda agregada de produto via sua escala de produto, n\~ao por efeito maior por trabalhador. O ap\^endice online reporta a decomposi\c{c}\~ao completa e as sensibilidades de par\^ametros.",Parcelas anteriores/resíduo CES não garantem um denominador comum nem soma exata em níveis.,"Usar Y0,YH,YE,Y1; horas→eficiência→realocação; todas as diferenças divididas porY0. Regenerar barras e valores do comparativo.",src/model/decomposition.py; COMPARATIVO_RESULTADOS.csv,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt/main_pt.tex,372,"Custos de ajuste e informalidade diferem entre tamanhos de firma e setores, produzindo incid\^encia heterog\^enea da reforma. Firmas pequenas ($\leq 49$ empregados) requerem um ganho de PTF maior do que firmas grandes, refletindo cunhas de formaliza\c{c}\~ao maiores e informalidade de base mais alta. Aplicar o arcabou\c{c}o nacional separadamente a tr\^es setores amplos com par\^ametros setoriais da PNAD entrega um $A_{\text{req}}$ por setor de $1{,}3$ a $1{,}8\%$ para a alternativa de 40 horas e $6{,}91$ a $8{,}05\%$ para o endpoint de 36 horas sob penalidade bilateral. A informalidade sobe em todos os setores no endpoint de 36 horas. Esses s\~ao contrafactuais de equil\'ibrio parcial setor a setor, n\~ao uma an\'alise de incid\^encia insumo-produto. O $A_{\text{req}}$ da ind\'ustria supera ligeiramente o da agricultura porque o moderado $\eta_I=0{,}40$ combinado \`a base formal maior da ind\'ustria amortece o gap mec\^anico entre os dois setores. Os servi\c{c}os concentram a maior parte da perda agregada de produto via sua escala de produto, n\~ao por efeito maior por trabalhador. O ap\^endice online reporta a decomposi\c{c}\~ao completa e as sensibilidades de par\^ametros.","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt/main_pt.tex,372,"Custos de ajuste e informalidade diferem entre tamanhos de firma e setores, produzindo incid\^encia heterog\^enea da reforma. Firmas pequenas ($\leq 49$ empregados) requerem um ganho de PTF maior do que firmas grandes, refletindo cunhas de formaliza\c{c}\~ao maiores e informalidade de base mais alta. Aplicar o arcabou\c{c}o nacional separadamente a tr\^es setores amplos com par\^ametros setoriais da PNAD entrega um $A_{\text{req}}$ por setor de $1{,}3$ a $1{,}8\%$ para a alternativa de 40 horas e $6{,}91$ a $8{,}05\%$ para o endpoint de 36 horas sob penalidade bilateral. A informalidade sobe em todos os setores no endpoint de 36 horas. Esses s\~ao contrafactuais de equil\'ibrio parcial setor a setor, n\~ao uma an\'alise de incid\^encia insumo-produto. O $A_{\text{req}}$ da ind\'ustria supera ligeiramente o da agricultura porque o moderado $\eta_I=0{,}40$ combinado \`a base formal maior da ind\'ustria amortece o gap mec\^anico entre os dois setores. Os servi\c{c}os concentram a maior parte da perda agregada de produto via sua escala de produto, n\~ao por efeito maior por trabalhador. O ap\^endice online reporta a decomposi\c{c}\~ao completa e as sensibilidades de par\^ametros.","Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt/main_pt.tex,381,"Um teto de 40 horas \'e uma reforma moderada nessa aritm\'etica. Ele exige cerca de $2\%$ de PTF para restaurar o produto e deixa positivo o indicador GHH representativo. O movimento direto de 44 para 36 horas \'e maior. Ele afeta a grande maioria dos trabalhadores formais brasileiros e reduz mecanicamente o trabalho efetivo da economia em cerca de $14\%$. No endpoint de 36 horas, a perda de produto \'e compensada por um salto \'unico de produtividade entre $6{,}63\%$ sob fadiga s\'o acima de 40h e $8{,}18\%$ sob penalidade bilateral.","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt/main_pt.tex,381,"Um teto de 40 horas \'e uma reforma moderada nessa aritm\'etica. Ele exige cerca de $2\%$ de PTF para restaurar o produto e deixa positivo o indicador GHH representativo. O movimento direto de 44 para 36 horas \'e maior. Ele afeta a grande maioria dos trabalhadores formais brasileiros e reduz mecanicamente o trabalho efetivo da economia em cerca de $14\%$. No endpoint de 36 horas, a perda de produto \'e compensada por um salto \'unico de produtividade entre $6{,}63\%$ sob fadiga s\'o acima de 40h e $8{,}18\%$ sob penalidade bilateral.","Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt/main_pt.tex,383,"Esses n\'umeros s\~ao grandes quando lidos como benchmark de escala contra o hist\'orico brasileiro p\'os-1990 atualizado. Na PWT 11.0, a PTF brasileira cai de 1990 a 2023 e tamb\'em no horizonte pr\'e-Covid de 1990 a 2019. Mesmo a melhor d\'ecada m\'ovel p\'os-1990, de 2000 a 2010, cresce apenas $+0{,}05\%$ ao ano. Em um faseamento de cinco anos, o endpoint de 36h sob fadiga s\'o acima de 40h exigiria $1{,}29\%$ ao ano de PTF, enquanto a alternativa de 40h exigiria $0{,}38\%$ ao ano. Essa compara\c{c}\~ao n\~ao prova inviabilidade; ela apenas coloca o tamanho do ganho requerido na escala da experi\^encia recente brasileira.","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt/main_pt.tex,383,"Esses n\'umeros s\~ao grandes quando lidos como benchmark de escala contra o hist\'orico brasileiro p\'os-1990 atualizado. Na PWT 11.0, a PTF brasileira cai de 1990 a 2023 e tamb\'em no horizonte pr\'e-Covid de 1990 a 2019. Mesmo a melhor d\'ecada m\'ovel p\'os-1990, de 2000 a 2010, cresce apenas $+0{,}05\%$ ao ano. Em um faseamento de cinco anos, o endpoint de 36h sob fadiga s\'o acima de 40h exigiria $1{,}29\%$ ao ano de PTF, enquanto a alternativa de 40h exigiria $0{,}38\%$ ao ano. Essa compara\c{c}\~ao n\~ao prova inviabilidade; ela apenas coloca o tamanho do ganho requerido na escala da experi\^encia recente brasileira.","Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt/main_pt.tex,385,"O schedule \'e inclinado. Mover de 44 para 40 horas fica na ordem de metas moderadas de m\'edio prazo. Mover diretamente para 36 horas imp\~oe uma exig\^encia elevada de produtividade pelo padr\~ao brasileiro p\'os-1990. Sem esse salto, o modelo prev\^e perda de produto de curto prazo de $6{,}6$ a $8{,}0$ por cento e queda do indicador agregado GHH de $1{,}8$ a $3{,}6$ por cento no endpoint de 36 horas. O requisito de produtividade \'e um benchmark, n\~ao uma previs\~ao.","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt/main_pt.tex,385,"O schedule \'e inclinado. Mover de 44 para 40 horas fica na ordem de metas moderadas de m\'edio prazo. Mover diretamente para 36 horas imp\~oe uma exig\^encia elevada de produtividade pelo padr\~ao brasileiro p\'os-1990. Sem esse salto, o modelo prev\^e perda de produto de curto prazo de $6{,}6$ a $8{,}0$ por cento e queda do indicador agregado GHH de $1{,}8$ a $3{,}6$ por cento no endpoint de 36 horas. O requisito de produtividade \'e um benchmark, n\~ao uma previs\~ao.","Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt/main_pt.tex,387,"Uma redu\c{c}\~ao moderada do teto eleva o indicador GHH dentro do modelo. Reduzir a jornada de 44 para 41 a 42 horas aumenta esse diagn\'ostico porque o valor atribuido ao lazer adicional supera o consumo perdido na calibra\c{c}\~ao representativa. A alternativa de 40 horas fica perto da borda da regi\~ao positiva. Abaixo de 40h, o indicador fica negativo. O teto que maximiza esse diagn\'ostico est\'a perto de 42 horas, com 41h essencialmente indistingu\'ivel. Esse m\'aximo interior \'e uma propriedade do modelo, n\~ao uma recomenda\c{c}\~ao de pol\'itica.","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
STALE_DERIVATIVES,Arquivos de submissão/apoio antigos,revisao_exigida,paper/arxiv_submission_main_pt/main_pt.tex,387,"Uma redu\c{c}\~ao moderada do teto eleva o indicador GHH dentro do modelo. Reduzir a jornada de 44 para 41 a 42 horas aumenta esse diagn\'ostico porque o valor atribuido ao lazer adicional supera o consumo perdido na calibra\c{c}\~ao representativa. A alternativa de 40 horas fica perto da borda da regi\~ao positiva. Abaixo de 40h, o indicador fica negativo. O teto que maximiza esse diagn\'ostico est\'a perto de 42 horas, com 41h essencialmente indistingu\'ivel. Esse m\'aximo interior \'e uma propriedade do modelo, n\~ao uma recomenda\c{c}\~ao de pol\'itica.","Cópias de submissão,texautogerado e notas locais retêm calibrações diferentes e conclusões antigas.","Preservar como histórico; não usar como saída nova. Regenerar PDFs e ZIPs somente após revisar fontesPT/EN; atualizar notas que dizem baseline atual7,26%sigma.60.",paper/arxiv_submission_main_pt*/; ../jornada 6x1/50-paper/paper-jornada-6x1.md,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
RESULTS,Resultados e conclusões dependentes,triagem_contexto_numerico,paper/arxiv_submission_main_pt/main_pt.tex,391,"A informalidade sobe, mas n\~ao explica a maior parte do custo. O modelo calibrado, disciplinado pelo pr\^emio salarial formal-informal observado, encontra um aumento agregado de informalidade de $1{,}6$ a $1{,}9$ p.p. Essa eleva\c{c}\~ao \'e material para a contabilidade de bem-estar e pequena em rela\c{c}\~ao \`a contra\c{c}\~ao mec\^anica de aproximadamente $15\%$ das horas. O custo de produto vem sobretudo de menos horas trabalhadas. Ainda assim, a reforma empurra trabalhadores adicionais para a informalidade, enfraquecendo os objetivos formalizadores da pol\'itica.","Valores deA_req,produto,informalidade,GHH,limiares,ranking,setores e comparações históricas dependem do código/dados corrigidos.","Regenerar da versão explícita no COMPARATIVO_RESULTADOS.csv. Mostrar original,código corrigido/entradas congeladas e reprocessado; separar ponte e topcode44. Não fixar novo principal por busca textual.",COMPARATIVO_RESULTADOS.csv; output/corrected/,24319bcdd53c6e679cb1bed516c469bb4d5e6849e8be27599ddc8f803a06e84e,C:\Users\victo\OneDrive\Pesquisas\0. GAVETA\jornada 6 x 1\auditoria_original_20260905_002456\snapshot\paper\arxiv_submission_main_pt\main_pt.tex
